id,url,title,author,publication_date,year,month,day,slug,category,word_count,character_count,extraction_metadata
2021-04-02-finalized-no-25,https://blog.ethereum.org/2021/04/02/finalized-no-25,Finalized no. 25,Danny Ryan,"April 2, 2021",2021,04,02,finalized-no-25,Non catégorisé,353,2444,"{'extracted_at': '2025-06-11T05:00:02.231587', 'extraction_success': True, 'content_length': 2444}"
2021-04-26-ef-supported-teams-research-and-development-update-2021-pt-1,https://blog.ethereum.org/2021/04/26/ef-supported-teams-research-and-development-update-2021-pt-1,EF-Supported Teams: Research & Development Update,Ethereum Foundation Team,"Team on April 26, 2021",2021,04,26,ef-supported-teams-research-and-development-update-2021-pt-1,Non catégorisé,4106,27244,"{'extracted_at': '2025-06-11T05:00:03.364155', 'extraction_success': True, 'content_length': 27244}"
2021-05-03-esp-grantee-roundup-april-2021,https://blog.ethereum.org/2021/05/03/esp-grantee-roundup-april-2021,Grantee Roundup: April 2021,Ecosystem Support Program Team,"May 3, 2021",2021,05,03,esp-grantee-roundup-april-2021,Non catégorisé,434,2898,"{'extracted_at': '2025-06-11T05:00:04.674864', 'extraction_success': True, 'content_length': 2898}"
2021-05-07-ethereum-for-the-next-billion,https://blog.ethereum.org/2021/05/07/ethereum-for-the-next-billion,Ethereum for the Next Billion: Announcing the EF Fellowship Program,Aya Miyaguchi,"May 7, 2021",2021,05,07,ethereum-for-the-next-billion,Non catégorisé,947,5997,"{'extracted_at': '2025-06-11T05:00:05.882727', 'extraction_success': True, 'content_length': 5997}"
2021-05-13-core-dev-apprenticeship,https://blog.ethereum.org/2021/05/13/core-dev-apprenticeship,Core Developer Apprenticeship Program,Piper Merriam,"May 13, 2021",2021,05,13,core-dev-apprenticeship,Non catégorisé,364,2252,"{'extracted_at': '2025-06-11T05:00:07.206634', 'extraction_success': True, 'content_length': 2252}"
2021-05-18-country-power-no-more,https://blog.ethereum.org/2021/05/18/country-power-no-more,Ethereum's energy usage will soon decrease by ~99.95%,Carl Beekhuizen,"May 18, 2021",2021,05,18,country-power-no-more,Non catégorisé,796,4794,"{'extracted_at': '2025-06-11T05:00:08.312307', 'extraction_success': True, 'content_length': 4794}"
2021-05-18-eth-state-problems,https://blog.ethereum.org/2021/05/18/eth-state-problems,Dodging a bullet: Ethereum State Problems,Martin Holst Swende & Peter Szilagyi,"May 18, 2021",2021,05,18,eth-state-problems,Non catégorisé,1599,10510,"{'extracted_at': '2025-06-11T05:00:09.447657', 'extraction_success': True, 'content_length': 10510}"
2021-05-19-quests-along-the-road,https://blog.ethereum.org/2021/05/19/quests-along-the-road,Quests along the Road to Devcon,Devcon Team,"Team on May 19, 2021",2021,05,19,quests-along-the-road,Non catégorisé,636,3919,"{'extracted_at': '2025-06-11T05:00:10.547563', 'extraction_success': True, 'content_length': 3919}"
2021-05-25-finalized-no-26,https://blog.ethereum.org/2021/05/25/finalized-no-26,Finalized no. 26,Danny Ryan,"May 25, 2021",2021,05,25,finalized-no-26,Non catégorisé,278,1880,"{'extracted_at': '2025-06-11T05:00:11.669386', 'extraction_success': True, 'content_length': 1880}"
2021-06-02-esp-grantee-roundup-may-2021,https://blog.ethereum.org/2021/06/02/esp-grantee-roundup-may-2021,Grantee Roundup: May 2021,Ecosystem Support Program Team,"June 2, 2021",2021,06,02,esp-grantee-roundup-may-2021,Non catégorisé,421,2776,"{'extracted_at': '2025-06-11T05:00:12.862990', 'extraction_success': True, 'content_length': 2776}"
2021-06-18-london-testnets-announcement,https://blog.ethereum.org/2021/06/18/london-testnets-announcement,London Testnets Announcement,Tim Beiko,"June 18, 2021",2021,06,18,london-testnets-announcement,Non catégorisé,978,6403,"{'extracted_at': '2025-06-11T05:00:13.970219', 'extraction_success': True, 'content_length': 6403}"
2021-07-01-esp-allocation-update-q1-2021,https://blog.ethereum.org/2021/07/01/esp-allocation-update-q1-2021,Allocation Update: Q1 2021,Ecosystem Support Program Team,"July 1, 2021",2021,07,01,esp-allocation-update-q1-2021,Non catégorisé,1276,10326,"{'extracted_at': '2025-06-11T05:00:15.104810', 'extraction_success': True, 'content_length': 10326}"
2021-07-15-london-mainnet-announcement,https://blog.ethereum.org/2021/07/15/london-mainnet-announcement,London Mainnet Announcement,Tim Beiko,"July 15, 2021",2021,07,15,london-mainnet-announcement,Non catégorisé,1226,7920,"{'extracted_at': '2025-06-11T05:00:16.252975', 'extraction_success': True, 'content_length': 7920}"
2021-07-15-r2d-meetup-and-event-grants,https://blog.ethereum.org/2021/07/15/r2d-meetup-and-event-grants,Road to Devcon Meetup and Event Grants,Devcon Team,"Team on July 15, 2021",2021,07,15,r2d-meetup-and-event-grants,Non catégorisé,336,2097,"{'extracted_at': '2025-06-11T05:00:17.351044', 'extraction_success': True, 'content_length': 2097}"
2021-07-26-finalized-no-27,https://blog.ethereum.org/2021/07/26/finalized-no-27,Finalized no. 27,Danny Ryan,"July 26, 2021",2021,07,26,finalized-no-27,Non catégorisé,461,2997,"{'extracted_at': '2025-06-11T05:00:18.502926', 'extraction_success': True, 'content_length': 2997}"
2021-08-06-esp-grantee-roundup-july-21,https://blog.ethereum.org/2021/08/06/esp-grantee-roundup-july-21,Grantee Roundup: July 2021,Ecosystem Support Program Team,"August 6, 2021",2021,08,06,esp-grantee-roundup-july-21,Non catégorisé,590,3922,"{'extracted_at': '2025-06-11T05:00:19.594185', 'extraction_success': True, 'content_length': 3922}"
2021-08-12-ef-supported-teams-research-and-development-update-2021-pt-2,https://blog.ethereum.org/2021/08/12/ef-supported-teams-research-and-development-update-2021-pt-2,EF-Supported Teams: Research & Development Roundup,Ethereum Foundation Team,"Team on August 12, 2021",2021,08,12,ef-supported-teams-research-and-development-update-2021-pt-2,Non catégorisé,3916,26313,"{'extracted_at': '2025-06-11T05:00:20.760478', 'extraction_success': True, 'content_length': 26313}"
2021-08-24-building-together,https://blog.ethereum.org/2021/08/24/building-together,Building Together: Execution-Layer Client Ecosystem Fundraise,Ethereum Foundation Team,"Team on August 24, 2021",2021,08,24,building-together,Non catégorisé,497,3403,"{'extracted_at': '2025-06-11T05:00:21.892055', 'extraction_success': True, 'content_length': 3403}"
2021-08-25-finalized-no-28,https://blog.ethereum.org/2021/08/25/finalized-no-28,Finalized no. 28,Danny Ryan,"August 25, 2021",2021,08,25,finalized-no-28,Non catégorisé,257,1660,"{'extracted_at': '2025-06-11T05:00:22.998550', 'extraction_success': True, 'content_length': 1660}"
2021-09-06-core-dev-apprenticeship-second-cohort,https://blog.ethereum.org/2021/09/06/core-dev-apprenticeship-second-cohort,Core Developer Apprenticeship Program: The Second Cohort,Piper Merriam,"September 6, 2021",2021,09,06,core-dev-apprenticeship-second-cohort,Non catégorisé,428,2738,"{'extracted_at': '2025-06-11T05:00:24.096223', 'extraction_success': True, 'content_length': 2738}"
2021-09-09-secured-no-1,https://blog.ethereum.org/2021/09/09/secured-no-1,Secured no. 1,Antonio Sanso,"September 9, 2021",2021,09,09,secured-no-1,Non catégorisé,586,4417,"{'extracted_at': '2025-06-11T05:00:25.202149', 'extraction_success': True, 'content_length': 4417}"
2021-09-22-esp-grantee-roundup-aug-21,https://blog.ethereum.org/2021/09/22/esp-grantee-roundup-aug-21,Grantee Roundup: August 2021,Ecosystem Support Program Team,"September 22, 2021",2021,09,22,esp-grantee-roundup-aug-21,Non catégorisé,648,4363,"{'extracted_at': '2025-06-11T05:00:26.325495', 'extraction_success': True, 'content_length': 4363}"
2021-09-28-finalized-no-29,https://blog.ethereum.org/2021/09/28/finalized-no-29,Finalized no. 29,Danny Ryan,"September 28, 2021",2021,09,28,finalized-no-29,Non catégorisé,270,1703,"{'extracted_at': '2025-06-11T05:00:27.420572', 'extraction_success': True, 'content_length': 1703}"
2021-10-04-translation-program-update,https://blog.ethereum.org/2021/10/04/translation-program-update,Ethereum.org Translation Program: Milestones and Updates,Luka Kropec,"October 4, 2021",2021,10,04,translation-program-update,Non catégorisé,789,5391,"{'extracted_at': '2025-06-11T05:00:28.527427', 'extraction_success': True, 'content_length': 5391}"
2021-10-05-altair-announcement,https://blog.ethereum.org/2021/10/05/altair-announcement,Altair Mainnet Announcement,Danny Ryan,"October 5, 2021",2021,10,05,altair-announcement,Non catégorisé,713,4622,"{'extracted_at': '2025-06-11T05:00:29.643920', 'extraction_success': True, 'content_length': 4622}"
2021-10-15-amphora-merge-milestone,https://blog.ethereum.org/2021/10/15/amphora-merge-milestone,Amphora: A Major Merge Milestone,Tim Beiko,"October 15, 2021",2021,10,15,amphora-merge-milestone,Non catégorisé,727,4711,"{'extracted_at': '2025-06-11T05:00:30.752614', 'extraction_success': True, 'content_length': 4711}"
2021-10-19-finalized-no-30,https://blog.ethereum.org/2021/10/19/finalized-no-30,Finalized no. 30,Danny Ryan,"October 19, 2021",2021,10,19,finalized-no-30,Non catégorisé,134,868,"{'extracted_at': '2025-06-11T05:00:31.892010', 'extraction_success': True, 'content_length': 868}"
2021-10-22-esp-grantee-roundup-sep-21,https://blog.ethereum.org/2021/10/22/esp-grantee-roundup-sep-21,Grantee Roundup: September 2021,Ecosystem Support Program Team,"October 22, 2021",2021,10,22,esp-grantee-roundup-sep-21,Non catégorisé,571,3874,"{'extracted_at': '2025-06-11T05:00:32.994692', 'extraction_success': True, 'content_length': 3874}"
2021-11-02-finalized-no-31,https://blog.ethereum.org/2021/11/02/finalized-no-31,Finalized no. 31,Danny Ryan,"November 2, 2021",2021,11,02,finalized-no-31,Non catégorisé,541,3530,"{'extracted_at': '2025-06-11T05:00:34.114272', 'extraction_success': True, 'content_length': 3530}"
2021-11-03-devcon-archive-v2,https://blog.ethereum.org/2021/11/03/devcon-archive-v2,Announcing Devcon Archive V2,Devcon Team,"Team on November 3, 2021",2021,11,03,devcon-archive-v2,Non catégorisé,1149,7181,"{'extracted_at': '2025-06-11T05:00:35.392874', 'extraction_success': True, 'content_length': 7181}"
2021-11-04-esp-allocation-update-q2-2021,https://blog.ethereum.org/2021/11/04/esp-allocation-update-q2-2021,Allocation Update: Q2 2021,Ecosystem Support Program Team,"November 4, 2021",2021,11,04,esp-allocation-update-q2-2021,Non catégorisé,936,7929,"{'extracted_at': '2025-06-11T05:00:36.521924', 'extraction_success': True, 'content_length': 7929}"
2021-11-10-arrow-glacier-announcement,https://blog.ethereum.org/2021/11/10/arrow-glacier-announcement,Arrow Glacier Upgrade Announcement,Tim Beiko,"November 10, 2021",2021,11,10,arrow-glacier-announcement,Non catégorisé,803,5121,"{'extracted_at': '2025-06-11T05:00:37.626377', 'extraction_success': True, 'content_length': 5121}"
2021-11-16-advocacy-grants,https://blog.ethereum.org/2021/11/16/advocacy-grants,Announcing Grants for Advocacy Non-Profits,Ethereum Foundation Team,"Team on November 16, 2021",2021,11,16,advocacy-grants,Non catégorisé,412,2842,"{'extracted_at': '2025-06-11T05:00:38.724245', 'extraction_success': True, 'content_length': 2842}"
2021-11-22-finalized-no-32,https://blog.ethereum.org/2021/11/22/finalized-no-32,Finalized no. 32,Danny Ryan,"November 22, 2021",2021,11,22,finalized-no-32,Non catégorisé,326,2204,"{'extracted_at': '2025-06-11T05:00:39.858521', 'extraction_success': True, 'content_length': 2204}"
2021-11-24-ef-unicef-update,https://blog.ethereum.org/2021/11/24/ef-unicef-update,Update on the partnership between EF and UNICEF,Aya Miyaguchi,"November 24, 2021",2021,11,24,ef-unicef-update,Non catégorisé,954,6132,"{'extracted_at': '2025-06-11T05:00:41.007888', 'extraction_success': True, 'content_length': 6132}"
2021-11-29-how-the-merge-impacts-app-layer,https://blog.ethereum.org/2021/11/29/how-the-merge-impacts-app-layer,How The Merge Impacts Ethereum’s Application Layer,Tim Beiko,"November 29, 2021",2021,11,29,how-the-merge-impacts-app-layer,Non catégorisé,1085,7212,"{'extracted_at': '2025-06-11T05:00:42.124248', 'extraction_success': True, 'content_length': 7212}"
2021-12-02-verkle-tree-structure,https://blog.ethereum.org/2021/12/02/verkle-tree-structure,Verkle tree structure,Guillaume Ballet and Dankrad Feist,"December 2, 2021",2021,12,02,verkle-tree-structure,Non catégorisé,1108,6625,"{'extracted_at': '2025-06-11T05:00:43.217533', 'extraction_success': True, 'content_length': 6625}"
2021-12-07-fellows-spotlight-on-kenya,https://blog.ethereum.org/2021/12/07/fellows-spotlight-on-kenya,Spotlight on Kenya: Microinsurance for Every Farmer,Benson Njuguna & Team Next Billion,"Njuguna & Team Next Billion on December 7, 2021",2021,12,07,fellows-spotlight-on-kenya,Non catégorisé,1140,8481,"{'extracted_at': '2025-06-11T05:00:44.401964', 'extraction_success': True, 'content_length': 8481}"
2021-12-13-announcing-devconnect,https://blog.ethereum.org/2021/12/13/announcing-devconnect,"An update on Devcon 6, and something new...",Ethereum Foundation Team,"Team on December 13, 2021",2021,12,13,announcing-devconnect,Non catégorisé,411,2583,"{'extracted_at': '2025-06-11T05:00:45.505707', 'extraction_success': True, 'content_length': 2583}"
2021-12-13-client-incentive-program,https://blog.ethereum.org/2021/12/13/client-incentive-program,Announcing the Client Incentive Program,Ethereum Foundation Team,"Team on December 13, 2021",2021,12,13,client-incentive-program,Non catégorisé,2145,14469,"{'extracted_at': '2025-06-11T05:00:46.634603', 'extraction_success': True, 'content_length': 14469}"
2021-12-20-kintsugi-merge-testnet,https://blog.ethereum.org/2021/12/20/kintsugi-merge-testnet,Announcing the Kintsugi Merge Testnet,Tim Beiko,"December 20, 2021",2021,12,20,kintsugi-merge-testnet,Non catégorisé,412,2894,"{'extracted_at': '2025-06-11T05:00:47.753360', 'extraction_success': True, 'content_length': 2894}"
2021-12-22-ef-supported-teams-research-and-development-update-2021-pt-3,https://blog.ethereum.org/2021/12/22/ef-supported-teams-research-and-development-update-2021-pt-3,EF-Supported Teams: Research & Development Roundup,Ethereum Foundation Team,"Team on December 22, 2021",2021,12,22,ef-supported-teams-research-and-development-update-2021-pt-3,Non catégorisé,3987,27337,"{'extracted_at': '2025-06-11T05:00:48.965281', 'extraction_success': True, 'content_length': 27337}"
2022-01-24-the-great-eth2-renaming,https://blog.ethereum.org/2022/01/24/the-great-eth2-renaming,The great renaming: what happened to Eth2?,ethereum.org team,"January 24, 2022",2022,01,24,the-great-eth2-renaming,Non catégorisé,945,6520,"{'extracted_at': '2025-06-11T05:00:50.136786', 'extraction_success': True, 'content_length': 6520}"
2022-01-31-esp-roundup-december-2021,https://blog.ethereum.org/2022/01/31/esp-roundup-december-2021,Grantee Roundup: December 2021,Ecosystem Support Program Team,"January 31, 2022",2022,01,31,esp-roundup-december-2021,Non catégorisé,603,4168,"{'extracted_at': '2025-06-11T05:00:51.238611', 'extraction_success': True, 'content_length': 4168}"
2022-01-31-finalized-no-33,https://blog.ethereum.org/2022/01/31/finalized-no-33,Finalized no. 33,Danny Ryan,"January 31, 2022",2022,01,31,finalized-no-33,Non catégorisé,429,2929,"{'extracted_at': '2025-06-11T05:00:52.368519', 'extraction_success': True, 'content_length': 2929}"
2022-02-01-devconnect-dates-and-details,https://blog.ethereum.org/2022/02/01/devconnect-dates-and-details,Devconnect: 18-25 April 2022 in Amsterdam,Ethereum Foundation Team,"Team on February 1, 2022",2022,02,01,devconnect-dates-and-details,Non catégorisé,1191,7926,"{'extracted_at': '2025-06-11T05:00:53.509722', 'extraction_success': True, 'content_length': 7926}"
2022-02-15-esp-q3-q4-allocation-update,https://blog.ethereum.org/2022/02/15/esp-q3-q4-allocation-update,"Allocation Update: Q3 and Q4, 2021",Ecosystem Support Program Team,"February 15, 2022",2022,02,15,esp-q3-q4-allocation-update,Non catégorisé,1239,10463,"{'extracted_at': '2025-06-11T05:00:54.630743', 'extraction_success': True, 'content_length': 10463}"
2022-02-18-colombia-in-2022-redux,https://blog.ethereum.org/2022/02/18/colombia-in-2022-redux,Devcon: Hacia Colombia en 2022 [Redux],Devcon Team,"Team on February 18, 2022",2022,02,18,colombia-in-2022-redux,Non catégorisé,687,4192,"{'extracted_at': '2025-06-11T05:00:55.764533', 'extraction_success': True, 'content_length': 4192}"
2022-02-24-japan-local-grants-round,https://blog.ethereum.org/2022/02/24/japan-local-grants-round,Grantee Roundup: January 2022 - Japan Local Grants Edition!,Ecosystem Support Program Team,"February 24, 2022",2022,02,24,japan-local-grants-round,Non catégorisé,891,5907,"{'extracted_at': '2025-06-11T05:00:56.877179', 'extraction_success': True, 'content_length': 5907}"
2022-03-01-academic-grants-round,https://blog.ethereum.org/2022/03/01/academic-grants-round,Announcing Grants Round for Academic Research,Ecosystem Support Program Team,"March 1, 2022",2022,03,01,academic-grants-round,Non catégorisé,335,2244,"{'extracted_at': '2025-06-11T05:00:57.976298', 'extraction_success': True, 'content_length': 2244}"
2022-03-09-secured-no-2,https://blog.ethereum.org/2022/03/09/secured-no-2,Secured #2: Public Vulnerability Disclosures,Fredrik Svantes,"March 9, 2022",2022,03,09,secured-no-2,Non catégorisé,236,1694,"{'extracted_at': '2025-06-11T05:00:59.079315', 'extraction_success': True, 'content_length': 1694}"
